name,mz,rt,intensity,group_id,degree_cor,sub_group_id,degree,n_nodes,n_edges,label_charge_oligomer,isotope_labels_a,isotope_ids,isotope_labels_b,atoms,molecular_formula,adduct,compound_name,compound_id,exact_mass,ppm_error
2138,214.1184384,237.85791,2106958.1,58,16,139,2,3,2,[M+H]+::1::1||[M+NH4+HCOOH]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
2139,214.1184629,330.336294,1737951.1,84,4,,,,,,,,,,,,,,,
2140,214.1256113,773.74899,553563.56,,,,,,,,,,,,,,,,,
2141,214.1304516,77.833926,839211.7,5,4,,,,,,,,,,,,,,,
2142,214.1489091,677.57394,1486985.3,242,2,233,1,2,1,,(13C),2118,C,9,,,,,,
2143,214.1549221,359.418288,375905.57,84,1,,,,,,,,,,,,,,,
2144,214.1796646,685.30326,6484489,246,8,238,2,6,7,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,C,2189,(13C),10.5,C10H20O2,[M+ACN+H]+,None||None||None||Decanoic acid||None||None,None||None||None||C01571||None||None,214.180153,2.28
2145,214.1797554,653.6316,3310224,,,,,,,,,,,,C10H20O2,[M+ACN+H]+,Decanoic acid,C01571,214.180153,1.86
2146,214.1797474,559.571475,3139506,173,5,239,1,2,1,[M+H-NH3]+::1::1,,,,,C10H20O2,[M+ACN+H]+,Decanoic acid||None,C01571||None,214.180153,1.89
2147,214.2160975,826.41678,1226030.1,,,,,,,,,,,,,,,,,
2148,214.44683,348.62916,563390.575,84,43,,,,,,,,,,,,,,,
2149,214.5528037,65.07642,2059314.005,16,3,,,,,,,,,,,,,,,
2150,214.6135174,391.589904,455600.51,84,33,,,,,,,,,,,,,,,
2151,214.6203073,333.476418,297560.72,84,3,,,,,,,,,,,,,,,
2152,214.6286572,101.568186,824311.715,5,23,,,,,,,,,,,,,,,
2153,214.6343072,211.667166,1722293.01,58,1,,,,,,,,,,,,,,,
2154,214.6342112,347.75787,651849.025,84,4,,,,,,,,,,,,,,,
2155,214.6398287,65.06184,2233750.31,5,19,,,,,,,,,,,,,,,
2156,214.6466465,432.692289,1467527.8,84,23,,,,,,,,,,,,,,,
2157,214.6467705,377.307054,3774562.8,84,33,,,,,,,,,,,,,,,
2158,214.6468104,332.62071,2911088.251,84,20,,,,,,,,,,,,,,,
2159,214.7903144,229.87767,867248.915,58,5,,,,,,,,,,,,,,,
2160,214.9038143,54.925485,1158804.505,5,34,231,1,5,4,,"K,S","22,222,222","(41K),(34S)","11.3,18.0",C2HCl3O||C2HCl3O||C2HCl3O,[M+Na+HCOO]+||[M+Na+HCOO]+||[M+Na+HCOO]+,TCE epoxide||Chloral||Dichloroacetyl chloride,C11148||C14866||C14867,214.903986||214.903986||214.903986,0.8||0.8||0.8
2161,214.9171886,1378.25367,423800473.5,464,2,240,1,3,2,[M+H]+::1::1,,,,,,,None||None,None||None,,
2162,214.9175599,53.884083,17675923.05,5,119,1,11,261,518,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H-H2O]+::1::1||[M+H]+::1::1||[M+K]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,C,2194,(13C),2.4,,,None||None||None||None||None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None||None||None||None||None,,
2163,214.9304844,34.3908108,718676.13,3,19,174,1,3,2,[M+H]+::1::1,,,,,,,None||None,None||None,,
2164,214.9388942,54.8095719,442757.1,5,101,,,,,,,,,,,,,,,
2165,214.9884899,53.5022832,1026660.1,5,142,1,5,261,518,[M+ACN+H]+::1::1||[M+H-H2O]+::1::1||[M+H]+::1::1||[M+MeOH+H]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None||None||None,,
2166,214.9972503,83.284722,678762.13,5,12,,,,,,,,,,,,,,,
2167,215.0160836,92.853534,1045615.8,36,4,43,2,3,3,[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,C5H6O5||C6H8O7||C6H8O7||C6H8O7||C6H8O7||C6H8O7||C6H8O7||C6H8O7,[M+Na+HCOO]+||[M+Na]+||[M+Na]+||[M+Na]+||[M+Na]+||[M+Na]+||[M+Na]+||[M+Na]+,"None||None||2-Oxoglutarate||Citrate||Isocitrate||5-Dehydro-4-deoxy-D-glucarate||2-Dehydro-3-deoxy-D-glucarate||(4R,5S)-4,5,6-Trihydroxy-2,3-dioxohexanoate||D-Galactaro-1,5-lactone||D-Galactaro-1,4-lactone",None||None||C00026||C00158||C00311||C00679||C03921||C04575||C20889||C20896,215.016211||215.0162244||215.0162244||215.0162244||215.0162244||215.0162244||215.0162244||215.0162244,0.59||0.65||0.65||0.65||0.65||0.65||0.65||0.65
2168,215.0223477,528.359388,1159751.8,,,,,,,,,,,,,,,,,
2169,215.0225615,363.084072,484073.77,,,,,,,,,,,,,,,,,
2170,215.0223244,386.387286,844796.5,84,1,241,1,2,1,[M+H]+::1::1,,,,,,,None||None,None||None,,
2171,215.0482364,442.091268,257871.05,84,4,,,,,,,,,,,,,,,
2172,215.0513015,58.644579,1743499.38,5,25,242,1,3,2,[M+H-H2O]+::1::1,,,,,,,None||None,None||None,,
2173,215.0540426,381.740556,123632.33,84,10,19,2,49,86,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,(13C),2129,C,4.3,C8H8O4||C8H8O4||C3H8N3O5P||C9H10O6||C9H13NO6||C8H8O4||C9H13NO6||C8H8O4||C8H8O4||C8H8O4||C3H8N3O5P||C9H10O6||C9H13NO6||C8H8O4||C9H13NO6||C8H8O4||C8H8O4||C8H8O4||C3H8N3O5P||C9H10O6||C9H13NO6||C8H8O4||C9H13NO6||C8H8O4,[M+H+HCOOH]+||[M+H+HCOOH]+||[M+NH4]+||[M+H]+||[M+H-NH3]+||[M+H+HCOOH]+||[M+H-NH3]+||[M+H+HCOOH]+||[M+H+HCOOH]+||[M+H+HCOOH]+||[M+NH4]+||[M+H]+||[M+H-NH3]+||[M+H+HCOOH]+||[M+H-NH3]+||[M+H+HCOOH]+||[M+H+HCOOH]+||[M+H+HCOOH]+||[M+NH4]+||[M+H]+||[M+H-NH3]+||[M+H+HCOOH]+||[M+H-NH3]+||[M+H+HCOOH]+,"Homogentisate||3,4-Dihydroxyphenylacetate||Phosphoguanidinoacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||N-Acetyl-L-2-amino-6-oxopimelate||3,4-Dihydroxymandelaldehyde||N-Succinyl-L-glutamate 5-semialdehyde||2,6-Dihydroxyphenylacetate||Homogentisate||3,4-Dihydroxyphenylacetate||Phosphoguanidinoacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||N-Acetyl-L-2-amino-6-oxopimelate||3,4-Dihydroxymandelaldehyde||N-Succinyl-L-glutamate 5-semialdehyde||2,6-Dihydroxyphenylacetate||Homogentisate||3,4-Dihydroxyphenylacetate||Phosphoguanidinoacetate||2-Hydroxy-6-oxonona-2,4-diene-1,9-dioate||N-Acetyl-L-2-amino-6-oxopimelate||3,4-Dihydroxymandelaldehyde||N-Succinyl-L-glutamate 5-semialdehyde||2,6-Dihydroxyphenylacetate||None||None||None",C00544||C01161||C03166||C04479||C05539||C05577||C05932||C06207||C00544||C01161||C03166||C04479||C05539||C05577||C05932||C06207||C00544||C01161||C03166||C04479||C05539||C05577||C05932||C06207||None||None||None,215.055005||215.055005||215.05398||215.0550144||215.055017||215.055005||215.055017||215.055005||215.055005||215.055005||215.05398||215.0550144||215.055017||215.055005||215.055017||215.055005||215.055005||215.055005||215.05398||215.0550144||215.055017||215.055005||215.055017||215.055005,4.48||4.48||-0.29||4.52||4.53||4.48||4.53||4.48||4.48||4.48||-0.29||4.52||4.53||4.48||4.53||4.48||4.48||4.48||-0.29||4.52||4.53||4.48||4.53||4.48
2174,215.0676957,110.677926,583380.005,49,2,237,1,2,1,,(13C),2134,C,7.6,,,,,,
2175,215.0702576,35.1069141,178591.3,,,,,,,,,,,,,,,,,
2176,215.072037,65.878779,3434432.83,5,57,,,,,,,,,,,,,,,
2177,215.087924,56.3189718,3500413.595,5,80,180,2,5,5,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1||[M+NH4+HCOOH]+::1::1||[M+NH4]+::1::1,,,,,C5H5N5O,[M+NH4+HCOOH]+,None||None||None||None||None||None||None||None||Guanine||None,None||None||None||None||None||None||None||None||C00242||None,215.088703,3.62
2178,215.0950883,749.36406,824262.95,292,7,243,1,4,3,[M+H]+::1::1,,,,,,,None||None,None||None,,
2179,215.0951162,787.89939,252356.12,309,6,176,1,7,7,[M+H]+::1::1,,,,,,,None||None,None||None,,
2180,215.0991296,58.3482528,251600.6,5,4,,,,,,,,,,,,,,,
2181,215.1368532,58.1613399,6535862.735,9,2,169,1,3,2,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
2182,215.1386329,388.167948,4386645.605,84,6,,,,,,,,,,C10H18N2O3||C9H13NO||C10H15NO3||C9H13NO||C9H13NO,[M+H]+||[M+NH4+HCOOH]+||[M+NH4]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,Dethiobiotin||N-Methyltyramine||L-Metanephrine||D-Cathine||(-)-Norephedrine,C01909||C02442||C05588||C08300||C16719,215.1390184||215.139007||215.139016||215.139007||215.139007,1.79||1.74||1.78||1.74||1.74
2183,215.1390302,99.184482,4169657,,,,,,,,,,,,C10H18N2O3||C9H13NO||C10H15NO3||C9H13NO||C9H13NO,[M+H]+||[M+NH4+HCOOH]+||[M+NH4]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,Dethiobiotin||N-Methyltyramine||L-Metanephrine||D-Cathine||(-)-Norephedrine,C01909||C02442||C05588||C08300||C16719,215.1390184||215.139007||215.139016||215.139007||215.139007,-0.05||-0.11||-0.07||-0.11||-0.11
2184,215.1391115,162.666624,27593423.11,58,13,,,,,,,,,,C10H18N2O3||C9H13NO||C10H15NO3||C9H13NO||C9H13NO,[M+H]+||[M+NH4+HCOOH]+||[M+NH4]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,Dethiobiotin||N-Methyltyramine||L-Metanephrine||D-Cathine||(-)-Norephedrine,C01909||C02442||C05588||C08300||C16719,215.1390184||215.139007||215.139016||215.139007||215.139007,-0.43||-0.49||-0.44||-0.49||-0.49
2185,215.1390289,351.580095,11298765.15,84,10,244,2,6,7,[M+H-H2O]+::1::1,,,,,C10H18N2O3||C9H13NO||C10H15NO3||C9H13NO||C9H13NO,[M+H]+||[M+NH4+HCOOH]+||[M+NH4]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,Dethiobiotin||N-Methyltyramine||L-Metanephrine||D-Cathine||(-)-Norephedrine||None,C01909||C02442||C05588||C08300||C16719||None,215.1390184||215.139007||215.139016||215.139007||215.139007,-0.05||-0.1||-0.06||-0.1||-0.1
2186,215.1539652,637.1877,242768.2,,,,,,,,,,,,,,,,,
2187,215.1637072,739.09701,4780100.5,,,,,,,,,,,,,,,,,
2188,215.1751471,102.80313,141708.525,,,,,,,,,,,,,,,,,
2189,215.1830222,685.33548,750250.63,246,8,238,2,6,7,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,(13C),2144,C,10.5,,,None||None||None||None||None||None,None||None||None||None||None||None,,
2190,215.6546006,436.615476,4841890.8,84,25,,,,,,,,,,,,,,,
2191,215.6546786,337.63302,2064823,84,50,,,,,,,,,,,,,,,
2192,215.9014505,33.7200732,46391.6,3,9,,,,,,,,,,,,,,,
2193,215.9206495,1377.17895,12920432.4,,,,,,,,,,,,,,,,,
2194,215.9209961,53.8838142,471032.53,5,119,1,1,261,518,,(13C),2162,C,2.4,,,,,,
2195,215.977787,21.46596,74933.94,1,26,163,2,12,16,[M+NH4+HCOOH]+::1::1||[M+NH4]+::1::1,,,,,C3H7NO2Se||C3H7NO2Se,[M+H+HCOOH]+||[M+H+HCOOH]+,L-Selenocysteine||L-Selenocysteine||None||None,C05688||C05688||None||None,215.976946||215.976946,-3.89||-3.89
2196,215.9840878,335.212356,207876.532,84,18,234,2,4,4,[M+H]+::1::1||[M+K]+::1::1||[M+NH4]+::1::1||[M+Na]+::1::1,(41K),2124,K,14.3,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
2197,216.0147465,58.2628302,5048901.31,5,138,5,10,315,577,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1||[M+K+HCOOH]+::1::1||[M+K]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,K,2261,(41K),0.8,C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C4H9NO2Se||C5H13O8P,[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+MeOH+H]+||[M+H-NH3]+,Se-Methyl-L-selenocysteine||Selenohomocysteine||Se-Methyl-L-selenocysteine||Selenohomocysteine||Se-Methyl-L-selenocysteine||Selenohomocysteine||Se-Methyl-L-selenocysteine||Selenohomocysteine||Se-Methyl-L-selenocysteine||Selenohomocysteine||Se-Methyl-L-selenocysteine||Selenohomocysteine||Se-Methyl-L-selenocysteine||Selenohomocysteine||Se-Methyl-L-selenocysteine||Selenohomocysteine||None||None||D-Ribitol 5-phosphate||None||None||None||None||None,C05689||C05698||C05689||C05698||C05689||C05698||C05689||C05698||C05689||C05698||C05689||C05698||C05689||C05698||C05689||C05698||None||None||C01068||None||None||None||None||None,216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.01444||216.015534,-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||-1.42||3.65
2198,216.0320084,33.6524988,48750.68,3,30,,,,,,,,,,C5H4N4S,[M+ACN+Na]+,6-Mercaptopurine,C02380,216.032537,2.45
2199,216.0352202,97.785852,499923.737,5,10,,,,,,,,,,,,,,,
2200,216.0353865,59.5256217,1662519.1,5,18,242,2,3,2,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H-NH3]+::1::1||[M+H]+::1::1,,,,,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
2201,216.0540975,136.633926,1155769.55,55,6,,,,,,,,,,C5H4N4S,[M+NH4+HCOOH]+,6-Mercaptopurine,C02380,216.05496,3.99
2202,216.063023,62.313342,2283217.4,5,8,245,1,2,1,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,C6H13NO2||C6H13NO2||C10H11NO3||C10H11NO3||C10H11NO3||C6H13NO2||C6H13NO2||C10H11NO3||C10H11NO3||C10H11NO3||C6H13NO2||C6H13NO2||C10H11NO3||C10H11NO3||C10H11NO3||C4H12NO4P||C5H14NO6P,[M+K+HCOOH]+||[M+K+HCOOH]+||[M+Na]+||[M+Na]+||[M+Na]+||[M+K+HCOOH]+||[M+K+HCOOH]+||[M+Na]+||[M+Na]+||[M+Na]+||[M+K+HCOOH]+||[M+K+HCOOH]+||[M+Na]+||[M+Na]+||[M+Na]+||[M+H+HCOOH]+||[M+H]+,"L-Leucine||L-Isoleucine||Phenylacetylglycine||3-Carbamoyl-2-phenylpropionaldehyde||4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one||L-Leucine||L-Isoleucine||Phenylacetylglycine||3-Carbamoyl-2-phenylpropionaldehyde||4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one||L-Leucine||L-Isoleucine||Phenylacetylglycine||3-Carbamoyl-2-phenylpropionaldehyde||4-Hydroxy-5-phenyltetrahydro-1,3-oxazin-2-one||None||Phosphodimethylethanolamine||sn-Glycero-3-phosphoethanolamine",C00123||C00407||C05598||C16587||C16595||C00123||C00407||C05598||C16587||C16595||C00123||C00407||C05598||C16587||C16595||None||C13482||C01233,216.063257||216.063257||216.0631144||216.0631144||216.0631144||216.063257||216.063257||216.0631144||216.0631144||216.0631144||216.063257||216.063257||216.0631144||216.0631144||216.0631144||216.063141||216.0631504,1.08||1.08||0.42||0.42||0.42||1.08||1.08||0.42||0.42||0.42||1.08||1.08||0.42||0.42||0.42||0.55||0.59
2203,216.0655464,229.75806,176674.085,58,5,246,1,3,2,[M+H-NH3]+::1::1,,,,,C5H12ClN2O2P||C5H12ClN2O2P,[M+NH4]+||[M+NH4]+,Dechloroethylcyclophosphamide||2-Dechloroethylifosfamide||None,C16550||C16555||None,216.066315||216.066315,3.56||3.56
2204,216.0800469,65.213904,2706871.85,,,,,,,,,,,,,,,,,
2205,216.0798412,115.794639,21785870.95,5,45,,,,,,,,,,,,,,,
2206,216.1053464,358.165755,551769.6,,,,,,,,,,,,,,,,,
2207,216.1054523,282.983154,312816.395,84,2,,,,,,,,,,,,,,,
2208,216.1234583,118.068366,1704894.1,5,37,,,,,,,,,,C9H13NO3||C9H13NO3||C8H14O4,[M+MeOH+H]+||[M+MeOH+H]+||[M+ACN+H]+,L-Adrenaline||L-Normetanephrine||2-Propylglutaric acid,C00788||C05589||C16658,216.124133||216.124133||216.123032,3.12||3.12||-1.97
2209,216.1341997,95.66157,5214121.73,5,35,,,,,,,,,,C7H14N2O3,[M+ACN+H]+,N-Acetylornithine,C00437,216.134265,0.3
2210,216.1589295,694.67724,3625015.6,252,9,133,2,5,5,[M+NH4+HCOOH]+::1::1||[M+NH4]+::1::1,,,,,C9H16N3O2,[M+NH4]+,None||None||None||Hercynine,None||None||None||C05575,216.158075,-3.95
2211,216.1590909,619.69998,5179583.75,202,5,71,4,5,7,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,C,2250,(13C),12.9,C9H16N3O2||C9H16N3O2||C9H16N3O2,[M+NH4]+||[M+NH4]+||[M+NH4]+,Hercynine||Hercynine||Hercynine||None||None||None,C05575||C05575||C05575||None||None||None,216.158075||216.158075||216.158075,-4.7||-4.7||-4.7
2212,216.1953097,693.92796,2610403.55,251,3,247,1,3,2,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,,,None||None||None||None||None||None,None||None||None||None||None||None,,
2213,216.1957892,322.92195,1033723.4,,,,,,,,,,,,,,,,,
2214,216.5974836,304.677336,334839.48,84,8,,,,,,,,,,,,,,,
2215,216.6136057,66.4314,2152831.545,5,75,146,1,3,2,,C,2254,(13C),81.2,,,,,,
2216,216.6173095,306.080946,289080.73,84,7,,,,,,,,,,,,,,,
2217,216.6260879,109.209048,6815786.4,5,51,,,,,,,,,,,,,,,
2218,216.6337113,381.082464,1332417,84,30,,,,,,,,,,,,,,,
2219,216.6442499,178.835364,3538655.45,58,2,,,,,,,,,,,,,,,
2220,216.6442712,346.98072,1307613.41,84,31,,,,,,,,,,,,,,,
2221,216.8739538,20.9738085,73601.82,1,10,248,1,3,2,,S,2282,(34S),273.6,,,,,,
2222,216.900954,54.923169,879567.42,5,31,231,2,5,4,[M+MeOH+H]+::1::1,"(34S),(41K)","21,602,160","S,K","18.0,11.3",,,None||None,None||None,,
2223,216.9229536,57.4977018,1616258.15,5,65,5,3,315,577,[M+H-H2O]+::1::1||[M+H]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,,,None||None||None||None||None||None||None||None,None||None||None||None||None||None||None||None,,
2224,216.9507489,53.4981126,8436201.8,,,,,,,,,,,,,,,,,
2225,216.9504844,1375.33719,50587733.82,465,7,185,1,2,1,[M+H]+::1::1,,,,,,,None||None,None||None,,
2226,217.0019728,305.537916,442875.9,93,8,,,,,,,,,,C3H6O6S||C3H6O6S||C4H5FN2O2,[M+H+HCOOH]+||[M+H+HCOOH]+||[M+K+HCOOH]+,"(S)-3-Sulfolactate||(2R)-3-Sulfolactate||5,6-Dihydro-5-fluorouracil",C11499||C11537||C16630,217.001255||217.001255||217.002134,-3.31||-3.31||0.74
2227,217.0133287,56.1409863,573697.53,5,9,,,,,,,,,,C5H8O3S,[M+Na+HCOO]+,4-Methylthio-2-oxobutanoic acid,C01180,217.014103,3.57
2228,217.0468066,582.48,1898890.5,,,,,,,,,,,,C9H8O2||C5H13O7P||C9H8O2,[M+Na+HCOO]+||[M+H]+||[M+Na+HCOO]+,trans-Cinnamate||2-C-Methyl-D-erythritol 4-phosphate||Pyruvophenone,C00423||C11434||C17268,217.047117||217.0471664||217.047117,1.43||1.66||1.43
2229,217.0467022,555.393747,1267286.25,,,,,,,,,,,,C9H8O2||C5H13O7P||C9H8O2,[M+Na+HCOO]+||[M+H]+||[M+Na+HCOO]+,trans-Cinnamate||2-C-Methyl-D-erythritol 4-phosphate||Pyruvophenone,C00423||C11434||C17268,217.047117||217.0471664||217.047117,1.91||2.14||1.91
2230,217.0496681,55.7890704,792190.72,5,2,249,1,2,1,[M+ACN+H]+::1::1||[M+H+HCOOH]+::1::1||[M+H]+::1::1,,,,,C3H7NO4S||C3H7NO4S||C3H7NO4S,[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+,3-Sulfino-L-alanine||3-Sulfino-L-alanine||3-Sulfino-L-alanine||None||None||None,C00606||C00606||C00606||None||None||None,217.048872||217.048872||217.048872,-3.67||-3.67||-3.67
2231,217.0642177,314.09529,245932.64,98,1,,,,,,,,,,C8H12N2O3S,[M+H]+,Bisnorbiotin,C20384,217.0641394,-0.36
2232,217.0682523,71.357532,2851049.55,19,1,229,1,2,1,[M+Na+HCOO]+::1::1||[M+Na]+::1::1,,,,,C6H12O4||C6H12O4||C6H12O4||C7H14O6||C7H14O6||C7H14O6,[M+Na+HCOO]+||[M+Na+HCOO]+||[M+Na+HCOO]+||[M+Na]+||[M+Na]+||[M+Na]+,"None||None||(R)-Mevalonate||(R)-Pantoate||(R)-2,3-Dihydroxy-3-methylpentanoate||Methyl beta-D-galactoside||D-Bornesitol||L-Bornesitol",None||None||C00418||C00522||C06007||C03619||C03659||C03660,217.068247||217.068247||217.068247||217.0682594||217.0682594||217.0682594,-0.02||-0.02||-0.02||0.03||0.03||0.03
2233,217.0743945,579.063696,1431196.9,181,1,,,,,,,,,,C10H14N2O||C10H14N2O||C10H14N2O||C10H14N2O,[M+K]+||[M+K]+||[M+K]+||[M+K]+,(S)-6-Hydroxynicotine||(R)-6-Hydroxynicotine||Glycinexylidide||Pseudooxynicotine,C01056||C03043||C16569||C20361,217.0737724||217.0737724||217.0737724||217.0737724,-2.87||-2.87||-2.87||-2.87
2234,217.0817956,408.397566,401838.97,84,9,,,,,,,,,,C7H7NO3||C6H9NO5||C6H9NO5||C7H7NO3,[M+NH4+HCOOH]+||[M+ACN+H]+||[M+ACN+H]+||[M+NH4+HCOOH]+,3-Hydroxyanthranilate||N-Acetyl-L-aspartate||N-Formyl-L-glutamate||3-Hydroxy-2-methylpyridine-5-carboxylate,C00632||C01042||C01045||C01270,217.081886||217.081895||217.081895||217.081886,0.42||0.46||0.46||0.42
2235,217.0830448,765.21183,24561522.5,302,2,250,2,3,2,,"C,K","22,632,297","(13C),(41K)","9.7,0.1",C7H5N5O,[M+ACN+H]+,7-Cyano-7-carbaguanine,C15996,217.083233,0.87
2236,217.0999456,588.070326,342648.9,,,,,,,,,,,,,,,,,
2237,217.1047851,363.326436,12035720.5,110,4,173,3,5,6,[M+ACN+Na]+::1::1||[M+Na+HCOO]+::1::1||[M+Na]+::1::1,C,2264,(13C),6.2,,,None||None||None||None||None||None,None||None||None||None||None||None,,
2238,217.1168122,821.72307,557012.25,343,1,,,,,,,,,,,,,,,
2239,217.1182314,68.130873,20520797,5,61,5,2,315,577,[M+ACN+H]+::1::1||[M+ACN+Na]+::1::1||[M+MeOH+H]+::1::1,,,,,C8H11NO2||C8H11NO2||C9H16N2O4||C8H11NO2||C8H11NO2||C8H11NO2||C9H16N2O4||C8H11NO2||C8H11NO2||C8H11NO2||C9H16N2O4||C8H11NO2,[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+H]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+H]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+H]+||[M+NH4+HCOOH]+,Dopamine||Octopamine||gamma-Glutamyl-gamma-aminobutyraldehyde||Vanillylamine||Dopamine||Octopamine||gamma-Glutamyl-gamma-aminobutyraldehyde||Vanillylamine||Dopamine||Octopamine||gamma-Glutamyl-gamma-aminobutyraldehyde||Vanillylamine||None||None||None,C03758||C04227||C15700||C16666||C03758||C04227||C15700||C16666||C03758||C04227||C15700||C16666||None||None||None,217.118272||217.118272||217.1182834||217.118272||217.118272||217.118272||217.1182834||217.118272||217.118272||217.118272||217.1182834||217.118272,0.19||0.19||0.24||0.19||0.19||0.19||0.24||0.19||0.19||0.19||0.24||0.19
2240,217.1180237,116.025612,5753236.4,5,7,,,,,,,,,,C8H11NO2||C8H11NO2||C9H16N2O4||C8H11NO2,[M+NH4+HCOOH]+||[M+NH4+HCOOH]+||[M+H]+||[M+NH4+HCOOH]+,Dopamine||Octopamine||gamma-Glutamyl-gamma-aminobutyraldehyde||Vanillylamine,C03758||C04227||C15700||C16666,217.118272||217.118272||217.1182834||217.118272,1.14||1.14||1.2||1.14
2241,217.1193784,656.58282,599159.3,226,2,,,,,,,,,,,,,,,
2242,217.1194427,577.180992,341264.7,,,,,,,,,,,,,,,,,
2243,217.1293411,87.28659,3009432.49,29,1,,,,,,,,,,C6H13N3O3||C7H11N3O,[M+ACN+H]+||[M+NH4+HCOOH]+,L-Citrulline||4-(beta-Acetylaminoethyl)imidazole,C00327||C05135,217.129514||217.129505,0.8||0.75
2244,217.143077,647.2476,5149581,222,2,,,,,,,,,,C10H18O2,[M+H+HCOOH]+,8-Methyl-6-nonenoic acid,C18202,217.143426,1.61
2245,217.1430503,574.16328,1581751.4,180,1,,,,,,,,,,C10H18O2,[M+H+HCOOH]+,8-Methyl-6-nonenoic acid,C18202,217.143426,1.73
2246,217.1430841,666.93882,940206.85,232,5,,,,,,,,,,C10H18O2,[M+H+HCOOH]+,8-Methyl-6-nonenoic acid,C18202,217.143426,1.57
2247,217.1544263,249.649494,10745358.65,,,,,,,,,,,,,,,,,
2248,217.155913,831.1863,3596871,348,1,251,1,2,1,,C,2274,(13C),10.9,,,,,,
2249,217.1558647,794.20428,7228954,315,1,252,1,2,1,,C,2275,(13C),11.4,,,,,,
2250,217.1625049,619.54074,737526.105,202,5,71,1,5,7,,(13C),2211,C,12.9,,,,,,
2251,217.1792843,763.13448,48455881.5,296,9,186,2,4,4,[M+H]+::1::1,C,2276,(13C),11,,,None||None,None||None,,
2252,217.190518,491.96904,4597201.45,147,13,253,1,2,1,[M+H]+::1::1,,,,,,,None||None,None||None,,
2253,217.2269805,771.19944,268194.95,306,1,,,,,,,,,,,,,,,
2254,217.6157717,64.116138,1922828.6,5,165,146,2,3,2,[M+ACN+Na]+::1::1,(13C),2215,C,81.2,,,None||None,None||None,,
